md,name,eq,way,ec,ko,rn,symbol,map,mdk
Malate shunt,"pyruvate carboxylase subunit A [EC:6.4.1.1], pyruvate carboxylase subunit B [EC:6.4.1.1]",ATP + Pyruvate + HCO3- <=> ADP + Orthophosphate + Oxaloacetate,Bidirectional,6.4.1.1,"K01959, K01960",R00344,"pycA, pycB","map00020, map00620, map00720",NA
Malate shunt,phosphoenolpyruvate carboxylase [EC:4.1.1.31],Orthophosphate + Oxaloacetate <=> H2O + Phosphoenolpyruvate + CO2,Bidirectional,4.1.1.31,K01595,R00345,ppc,"map00620, map00680, map00710, map00720","M00168, M00172, M00346, M00168, M00170, M00171, M00172, M00173, M00374"
Malate shunt,malate dehydrogenase (NADP+) [EC:1.1.1.82],(S)-Malate + NADP+ <=> Oxaloacetate + NADPH + H+,Bidirectional,"1.1.1.82, 1.1.1.299",K00051,R00343,E1.1.1.82,"map00620, map00710",M00172
Malate shunt,phosphoenolpyruvate carboxykinase (diphosphate) [EC:4.1.1.38],Diphosphate + Oxaloacetate <=> Orthophosphate + Phosphoenolpyruvate + CO2,Bidirectional,4.1.1.38,K20370,R00346,PEPCK,map00620,NA
Pyruvate decarboxylation,pyruvate dehydrogenase E1 component [EC:1.2.4.1],Pyruvate + Enzyme N6-(lipoyl)lysine <=> [Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine + CO2,Forward,1.2.4.1,K00163,R01699,aceE,NA,NA
Pyruvate decarboxylation,"pyruvate dehydrogenase E1 component subunit alpha [EC:1.2.4.1], pyruvate dehydrogenase E1 component subunit beta [EC:1.2.4.1]",Pyruvate + Enzyme N6-(lipoyl)lysine <=> [Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine + CO2,Forward,1.2.4.1,"K00161, K00162",R01699,"PDHA, PDHB",NA,NA
Pyruvate decarboxylation,"acetolactate synthase I/II/III large subunit [EC:2.2.1.6], acetolactate synthase I/III small subunit [EC:2.2.1.6]",Pyruvate + Thiamin diphosphate <=> 2-(alpha-Hydroxyethyl)thiamine diphosphate + CO2,Forward,"1.2.4.1, 2.2.1.6, 4.1.1.1","K01652, K01653",R00014,"E2.2.1.6L, E2.2.1.6S","map00010, map00020, map00620",NA
Pyruvate decarboxylation,"acetolactate synthase II small subunit [EC:2.2.1.6], acetolactate synthase I/II/III large subunit [EC:2.2.1.6]",Pyruvate + Thiamin diphosphate <=> 2-(alpha-Hydroxyethyl)thiamine diphosphate + CO2,Forward,"1.2.4.1, 2.2.1.6, 4.1.1.1","K01652, K11258",R00014,"ilvM, E2.2.1.6L","map00010, map00020, map00620",NA
Pyruvate decarboxylation,pyruvate decarboxylase [EC:4.1.1.1],Pyruvate + Thiamin diphosphate <=> 2-(alpha-Hydroxyethyl)thiamine diphosphate + CO2,Forward,"1.2.4.1, 2.2.1.6, 4.1.1.1",K01568,R00014,PDC,"map00010, map00020, map00620",NA
Pyruvate decarboxylation,pyruvate dehydrogenase E1 component [EC:1.2.4.1],Pyruvate + Thiamin diphosphate <=> 2-(alpha-Hydroxyethyl)thiamine diphosphate + CO2,Forward,"1.2.4.1, 2.2.1.6, 4.1.1.1",K00163,R00014,aceE,"map00010, map00020, map00620",NA
Pyruvate decarboxylation,"pyruvate dehydrogenase E1 component subunit alpha [EC:1.2.4.1], pyruvate dehydrogenase E1 component subunit beta [EC:1.2.4.1]",Pyruvate + Thiamin diphosphate <=> 2-(alpha-Hydroxyethyl)thiamine diphosphate + CO2,Forward,"1.2.4.1, 2.2.1.6, 4.1.1.1","K00161, K00162",R00014,"PDHA, PDHB","map00010, map00020, map00620",NA
Pyruvate decarboxylation,pyruvate dehydrogenase E1 component [EC:1.2.4.1],2-(alpha-Hydroxyethyl)thiamine diphosphate + Enzyme N6-(lipoyl)lysine <=> [Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine + Thiamin diphosphate,Forward,1.2.4.1,K00163,R03270,aceE,"map00010, map00020, map00620",NA
Pyruvate decarboxylation,"pyruvate dehydrogenase E1 component subunit alpha [EC:1.2.4.1], pyruvate dehydrogenase E1 component subunit beta [EC:1.2.4.1]",2-(alpha-Hydroxyethyl)thiamine diphosphate + Enzyme N6-(lipoyl)lysine <=> [Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine + Thiamin diphosphate,Forward,1.2.4.1,"K00161, K00162",R03270,"PDHA, PDHB","map00010, map00020, map00620",NA
Pyruvate decarboxylation,pyruvate dehydrogenase E2 component (dihydrolipoyllysine-residue acetyltransferase) [EC:2.3.1.12],Acetyl-CoA + Enzyme N6-(dihydrolipoyl)lysine <=> CoA + [Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine,Reverse,2.3.1.12,K00627,R02569,DLAT,"map00010, map00020, map00620",NA
Pyruvate decarboxylation,dihydrolipoyl dehydrogenase [EC:1.8.1.4],Enzyme N6-(dihydrolipoyl)lysine + NAD+ <=> Enzyme N6-(lipoyl)lysine + NADH + H+,Bidirectional,1.8.1.4,K00382,R07618,DLD,"map00010, map00020, map00620, map00640",NA
Pyruvate decarboxylation,formate C-acetyltransferase [EC:2.3.1.54],Acetyl-CoA + Formate <=> CoA + Pyruvate,Reverse,2.3.1.54,K00656,R00212,E2.3.1.54,"map00620, map00650",NA
Pyruvate decarboxylation,"2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11], 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]",2 Reduced ferredoxin + Acetyl-CoA + CO2 + 2 H+ <=> 2 Oxidized ferredoxin + Pyruvate + CoA,Reverse,"1.2.7.1, 1.2.7.11","K00174, K00175",R01196,"korA, korB","map00010, map00020, map00620, map00650, map00680, map00720",NA
Pyruvate decarboxylation,"pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1], pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1], pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1], 2-oxoisovalerate/pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.7 1.2.7.1]",2 Reduced ferredoxin + Acetyl-CoA + CO2 + 2 H+ <=> 2 Oxidized ferredoxin + Pyruvate + CoA,Reverse,"1.2.7.1, 1.2.7.11","K00169, K00170, K00171, K00189",R01196,"porA, porB, porD, vorG","map00010, map00020, map00620",M00307
Pyruvate decarboxylation,"pyruvate ferredoxin oxidoreductase alpha subunit [EC:1.2.7.1], pyruvate ferredoxin oxidoreductase beta subunit [EC:1.2.7.1], pyruvate ferredoxin oxidoreductase delta subunit [EC:1.2.7.1], pyruvate ferredoxin oxidoreductase gamma subunit [EC:1.2.7.1]",2 Reduced ferredoxin + Acetyl-CoA + CO2 + 2 H+ <=> 2 Oxidized ferredoxin + Pyruvate + CoA,Reverse,"1.2.7.1, 1.2.7.11","K00169, K00170, K00171, K00172",R01196,"porA, porB, porD, porC","map00010, map00020, map00620, map00650, map00680, map00720",NA
Pyruvate decarboxylation,pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-],2 Reduced ferredoxin + Acetyl-CoA + CO2 + 2 H+ <=> 2 Oxidized ferredoxin + Pyruvate + CoA,Reverse,"1.2.7.1, 1.2.7.11",K03737,R01196,por,"map00010, map00020, map00620, map00650, map00680, map00720",NA
TCA cycle,2-methylcitrate synthase [EC:2.3.3.5],Citrate + CoA <=> Acetyl-CoA + H2O + Oxaloacetate,Bidirectional,"2.3.3.1, 2.3.3.3, 2.3.3.5, 2.3.3.16",K01659,R00351,prpC,"map00020, map00630","M00009, M00010, M00740, M00982, M00012, M00740"
TCA cycle,2-methylcitrate synthase [EC:2.3.3.5],Citrate + CoA <=> Acetyl-CoA + H2O + Oxaloacetate,Bidirectional,"2.3.3.1, 2.3.3.3, 2.3.3.5, 2.3.3.16",K27797,R00351,MCSA,"map00020, map00630",NA
TCA cycle,citrate (Re)-synthase [EC:2.3.3.3],Citrate + CoA <=> Acetyl-CoA + H2O + Oxaloacetate,Bidirectional,"2.3.3.1, 2.3.3.3, 2.3.3.5, 2.3.3.16",K05942,R00351,E2.3.3.3,"map00020, map00630",NA
TCA cycle,citrate synthase [EC:2.3.3.1],Citrate + CoA <=> Acetyl-CoA + H2O + Oxaloacetate,Bidirectional,"2.3.3.1, 2.3.3.3, 2.3.3.5, 2.3.3.16",K01647,R00351,CS,"map00020, map00630","M00009, M00010, M00740, M00012, M00740"
TCA cycle,aconitate hydratase 2 / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99],Citrate <=> cis-Aconitate + H2O,Bidirectional,4.2.1.3,K01682,R01325,acnB,"map00020, map00630, map00720","M00009, M00010, M00982, M00012, M00173"
TCA cycle,aconitate hydratase A / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99],Citrate <=> cis-Aconitate + H2O,Bidirectional,4.2.1.3,K27802,R01325,acnA,"map00020, map00630, map00720","M00009, M00010, M00740, M00982, M00012, M00740, M00173"
TCA cycle,aconitate hydratase [EC:4.2.1.3],Citrate <=> cis-Aconitate + H2O,Bidirectional,4.2.1.3,K01681,R01325,ACO,"map00020, map00630, map00720","M00009, M00010, M00012, M00173"
TCA cycle,aconitate hydratase 2 / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99],Isocitrate <=> cis-Aconitate + H2O,Bidirectional,4.2.1.3,K01682,R01900,acnB,"map00020, map00630, map00720","M00009, M00010, M00982, M00012, M00173"
TCA cycle,aconitate hydratase A / 2-methylisocitrate dehydratase [EC:4.2.1.3 4.2.1.99],Isocitrate <=> cis-Aconitate + H2O,Bidirectional,4.2.1.3,K27802,R01900,acnA,"map00020, map00630, map00720","M00009, M00010, M00740, M00982, M00012, M00740, M00173"
TCA cycle,aconitate hydratase [EC:4.2.1.3],Isocitrate <=> cis-Aconitate + H2O,Bidirectional,4.2.1.3,K01681,R01900,ACO,"map00020, map00630, map00720","M00009, M00010, M00012, M00173"
TCA cycle,isocitrate dehydrogenase (NAD+) [EC:1.1.1.41],Isocitrate + NAD+ <=> 2-Oxoglutarate + CO2 + NADH + H+,Bidirectional,"1.1.1.41, 1.1.1.286",K00030,R00709,IDH3,map00020,"M00009, M00010"
TCA cycle,isocitrate--homoisocitrate dehydrogenase [EC:1.1.1.286],Isocitrate + NAD+ <=> 2-Oxoglutarate + CO2 + NADH + H+,Bidirectional,"1.1.1.41, 1.1.1.286",K17753,R00709,HICDH,map00020,NA
TCA cycle,2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2],2-Oxoglutarate + Thiamin diphosphate <=> 3-Carboxy-1-hydroxypropyl-ThPP + CO2,Bidirectional,1.2.4.2,K00164,R00621,OGDH,map00020,NA
TCA cycle,multifunctional 2-oxoglutarate metabolism enzyme [EC:2.2.1.5 4.1.1.71 1.2.4.2 2.3.1.61],2-Oxoglutarate + Thiamin diphosphate <=> 3-Carboxy-1-hydroxypropyl-ThPP + CO2,Bidirectional,1.2.4.2,K01616,R00621,kgd,map00020,NA
TCA cycle,2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2],3-Carboxy-1-hydroxypropyl-ThPP + Enzyme N6-(lipoyl)lysine <=> [Dihydrolipoyllysine-residue succinyltransferase] S-succinyldihydrolipoyllysine + Thiamin diphosphate,Bidirectional,1.2.4.2,K00164,R03316,OGDH,map00020,NA
TCA cycle,multifunctional 2-oxoglutarate metabolism enzyme [EC:2.2.1.5 4.1.1.71 1.2.4.2 2.3.1.61],3-Carboxy-1-hydroxypropyl-ThPP + Enzyme N6-(lipoyl)lysine <=> [Dihydrolipoyllysine-residue succinyltransferase] S-succinyldihydrolipoyllysine + Thiamin diphosphate,Bidirectional,1.2.4.2,K01616,R03316,kgd,map00020,NA
TCA cycle,2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61],Succinyl-CoA + Enzyme N6-(dihydrolipoyl)lysine <=> CoA + [Dihydrolipoyllysine-residue succinyltransferase] S-succinyldihydrolipoyllysine,Bidirectional,2.3.1.61,K00658,R02570,DLST,map00020,NA
TCA cycle,multifunctional 2-oxoglutarate metabolism enzyme [EC:2.2.1.5 4.1.1.71 1.2.4.2 2.3.1.61],Succinyl-CoA + Enzyme N6-(dihydrolipoyl)lysine <=> CoA + [Dihydrolipoyllysine-residue succinyltransferase] S-succinyldihydrolipoyllysine,Bidirectional,2.3.1.61,K01616,R02570,kgd,map00020,NA
TCA cycle,dihydrolipoyl dehydrogenase [EC:1.8.1.4],Enzyme N6-(dihydrolipoyl)lysine + NAD+ <=> Enzyme N6-(lipoyl)lysine + NADH + H+,Bidirectional,1.8.1.4,K00382,R07618,DLD,"map00010, map00020, map00620, map00640",NA
TCA cycle,"2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha [EC:1.2.7.3 1.2.7.11], 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta [EC:1.2.7.3 1.2.7.11]",2 Reduced ferredoxin + Succinyl-CoA + CO2 + 2 H+ <=> 2 Oxidized ferredoxin + 2-Oxoglutarate + CoA,Bidirectional,"1.2.7.3, 1.2.7.11","K00174, K00175",R01197,"korA, korB","map00020, map00720","M00009, M00011, M00173"
TCA cycle,"succinyl-CoA synthetase alpha subunit [EC:6.2.1.5], succinyl-CoA synthetase beta subunit [EC:6.2.1.5]",ATP + Succinate + CoA <=> ADP + Orthophosphate + Succinyl-CoA,Bidirectional,6.2.1.5,"K01902, K01903",R00405,"sucD, sucC","map00020, map00640, map00720",NA
TCA cycle,"succinyl-CoA synthetase alpha subunit [EC:6.2.1.4 6.2.1.5], succinyl-CoA synthetase beta subunit [EC:6.2.1.4 6.2.1.5]",GTP + Succinate + CoA <=> GDP + Orthophosphate + Succinyl-CoA,Bidirectional,6.2.1.4,"K01899, K01900",R00432,"LSC1, LSC2","map00020, map00640",NA
TCA cycle,"succinyl-CoA synthetase alpha subunit [EC:6.2.1.4 6.2.1.5], succinyl-CoA synthetase beta subunit [EC:6.2.1.4 6.2.1.5]",ITP + Succinate + CoA <=> IDP + Orthophosphate + Succinyl-CoA,Bidirectional,6.2.1.4,"K01899, K01900",R00727,"LSC1, LSC2",map00020,"M00009, M00011"
TCA cycle,fumarate hydratase D [EC:4.2.1.2],(S)-Malate <=> Fumarate + H2O,Bidirectional,4.2.1.2,K01675,R01082,fumD,"map00020, map00620, map00720",NA
TCA cycle,fumarate hydratase E [EC:4.2.1.2],(S)-Malate <=> Fumarate + H2O,Bidirectional,4.2.1.2,K01774,R01082,fumE,"map00020, map00620, map00720",NA
TCA cycle,"fumarate hydratase subunit alpha [EC:4.2.1.2], fumarate hydratase subunit beta [EC:4.2.1.2]",(S)-Malate <=> Fumarate + H2O,Bidirectional,4.2.1.2,"K01677, K01678",R01082,"E4.2.1.2AA, E4.2.1.2AB","map00020, map00620, map00720",NA
TCA cycle,"fumarate hydratase, class I [EC:4.2.1.2]",(S)-Malate <=> Fumarate + H2O,Bidirectional,4.2.1.2,K01676,R01082,E4.2.1.2A,"map00020, map00620, map00720",NA
TCA cycle,"fumarate hydratase, class II [EC:4.2.1.2]",(S)-Malate <=> Fumarate + H2O,Bidirectional,4.2.1.2,K01679,R01082,E4.2.1.2B,"map00020, map00620, map00720",NA
TCA cycle,malate dehydrogenase [EC:1.1.1.37],(S)-Malate + NAD+ <=> Oxaloacetate + NADH + H+,Bidirectional,"1.1.1.37, 1.1.1.299",K00024,R00342,mdh,"map00020, map00620, map00630, map00680, map00710, map00720","M00009, M00011, M00740, M00982, M00168, M00012, M00740, M00346, M00173, M00374, M00620"
TCA cycle,malate dehydrogenase [EC:1.1.1.37],(S)-Malate + NAD+ <=> Oxaloacetate + NADH + H+,Bidirectional,"1.1.1.37, 1.1.1.299",K00025,R00342,MDH1,"map00020, map00620, map00630, map00680, map00710, map00720",NA
TCA cycle,malate dehydrogenase [EC:1.1.1.37],(S)-Malate + NAD+ <=> Oxaloacetate + NADH + H+,Bidirectional,"1.1.1.37, 1.1.1.299",K00026,R00342,MDH2,"map00020, map00620, map00630, map00680, map00710, map00720",NA
TCA cycle,isocitrate dehydrogenase [EC:1.1.1.42],Isocitrate + NADP+ <=> Oxalosuccinate + NADPH + H+,Bidirectional,1.1.1.42,K00031,R01899,IDH1,map00020,"M00009, M00010, M00740"
TCA cycle,isocitrate dehydrogenase [EC:1.1.1.42],Oxalosuccinate <=> 2-Oxoglutarate + CO2,Bidirectional,1.1.1.42,K00031,R00268,IDH1,map00020,"M00009, M00010, M00740"
TCA cycle,succinyl-CoA:acetate CoA-transferase [EC:2.8.3.18],Succinyl-CoA + Acetate <=> Acetyl-CoA + Succinate,Bidirectional,2.8.3.18,K18118,R10343,aarC,"map00020, map00620, map00650",NA
TCA cycle,phosphate acetyltransferase [EC:2.3.1.8],Acetyl-CoA + Orthophosphate <=> CoA + Acetyl phosphate,Bidirectional,2.3.1.8,K00625,R00230,pta,"map00620, map00680, map00720","M00579, M00357"
TCA cycle,phosphate acetyltransferase [EC:2.3.1.8],Acetyl-CoA + Orthophosphate <=> CoA + Acetyl phosphate,Bidirectional,2.3.1.8,K13788,R00230,pta,"map00620, map00680, map00720",NA
TCA cycle,phosphotransacetylase,Acetyl-CoA + Orthophosphate <=> CoA + Acetyl phosphate,Bidirectional,2.3.1.8,K04020,R00230,eutD,"map00620, map00680, map00720",NA
TCA cycle,putative phosphotransacetylase [EC:2.3.1.8],Acetyl-CoA + Orthophosphate <=> CoA + Acetyl phosphate,Bidirectional,2.3.1.8,K15024,R00230,K15024,"map00620, map00680, map00720",NA
TCA cycle,acetate kinase [EC:2.7.2.1],ATP + Acetate <=> ADP + Acetyl phosphate,Bidirectional,"2.7.2.1, 2.7.2.15",K00925,R00315,ackA,"map00620, map00680, map00720","M00579, M00357"
TCA cycle,acetate---CoA ligase (ADP-forming) [EC:6.2.1.13],ATP + Acetate + CoA <=> ADP + Acetyl-CoA + Orthophosphate,Bidirectional,6.2.1.13,K24012,R00229,acdAB,"map00010, map00620",NA
TCA cycle,"acetate---CoA ligase (ADP-forming) subunit alpha [EC:6.2.1.13], acetate---CoA ligase (ADP-forming) subunit beta [EC:6.2.1.13]",ATP + Acetate + CoA <=> ADP + Acetyl-CoA + Orthophosphate,Bidirectional,6.2.1.13,"K01905, K22224",R00229,"acdA, acdB","map00010, map00620",NA
TCA cycle,acetate/butyrate---CoA ligase [EC:6.2.1.1 6.2.1.2],ATP + Acetate + CoA <=> AMP + Diphosphate + Acetyl-CoA,Bidirectional,6.2.1.1,K01913,R00235,AAE7,"map00010, map00630, map00680, map00720",NA
TCA cycle,acetyl-CoA synthetase [EC:6.2.1.1],ATP + Acetate + CoA <=> AMP + Diphosphate + Acetyl-CoA,Bidirectional,6.2.1.1,K01895,R00235,ACSS1_2,"map00010, map00630, map00680, map00720",NA
TCA cycle,ATP citrate (pro-S)-lyase [EC:2.3.3.8],ATP + Citrate + CoA <=> ADP + Orthophosphate + Acetyl-CoA + Oxaloacetate,Bidirectional,2.3.3.8,K01648,R00352,ACLY,"map00020, map00720",NA
TCA cycle,"ATP-citrate lyase alpha-subunit [EC:2.3.3.8], ATP-citrate lyase beta-subunit [EC:2.3.3.8]",ATP + Citrate + CoA <=> ADP + Orthophosphate + Acetyl-CoA + Oxaloacetate,Bidirectional,2.3.3.8,"K15230, K15231",R00352,"aclA, aclB",map00720,M00173
NADH reduction by ferredoxin,"H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit D [EC:7.1.1.11 7.2.1.2], H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit C [EC:7.1.1.11 7.2.1.2], H+/Na+-translocating ferredoxin:NAD+ oxidoreductase subunit B [EC:7.1.1.11 7.2.1.2]",2 Reduced ferredoxin + NAD+ + H+ + Na+[side 1] <=> 2 Oxidized ferredoxin + NADH + Na+[side 2],Bidirectional,7.2.1.2,"K03614, K03615, K03616",R7.2.1.2,"rnfD, rnfC, rnfB",NA,NA
NADH reduction by ferredoxin,[2Fe-2S]-ferredoxin:NAD+ oxidoreductase,2 Reduced ferredoxin + NAD+ + H+ <=> 2 Oxidized ferredoxin + NADH,Bidirectional,"1.18.1.3, 1.18.1.7",NA,R05875,NA,NA,NA
NADH reduction by ferredoxin,ferredoxin:NADP+ oxidoreductase,2 Reduced ferredoxin + NADP+ + H+ <=> 2 Oxidized ferredoxin + NADPH,Bidirectional,1.18.1.2,NA,R01195,NA,NA,NA
NADH reduction by ferredoxin,NAD(P)+ transhydrogenase (ferredoxin);,NADH + H+ + 2 NADP+ + 2 Reduced ferredoxin <=> NAD+ + 2 NADPH + 2 Oxidized ferredoxin,Bidirectional,1.6.1.4,NA,R1.6.1.4,NA,NA,NA
Quinone reduction by NADH,"NAD(P)H-quinone oxidoreductase subunit 3 [EC:7.1.1.2], NAD(P)H-quinone oxidoreductase subunit K [EC:7.1.1.2], NAD(P)H-quinone oxidoreductase subunit J [EC:7.1.1.2], NAD(P)H-quinone oxidoreductase subunit H [EC:7.1.1.2], NAD(P)H-quinone oxidoreductase subunit 1 [EC:7.1.1.2], NAD(P)H-quinone oxidoreductase subunit I [EC:7.1.1.2], NAD(P)H-quinone oxidoreductase subunit 6 [EC:7.1.1.2], NAD(P)H-quinone oxidoreductase subunit 4L [EC:7.1.1.2], NAD(P)H-quinone oxidoreductase subunit 5 [EC:7.1.1.2], NAD(P)H-quinone oxidoreductase subunit 4 [EC:7.1.1.2], NAD(P)H-quinone oxidoreductase subunit 2 [EC:7.1.1.2]",Ubiquinone + NADH + H+ + 4 H+ <=> Ubiquinol + NAD+ + 4 H+,Bidirectional,7.1.1.2,"K05574, K05582, K05581, K05579, K05572, K05580, K05578, K05576, K05577, K05575, K05573",R11945,"ndhC, ndhK, ndhJ, ndhH, ndhA, ndhI, ndhG, ndhE, ndhF, ndhD, ndhB",map00190,M00145
Quinone reduction by NADH,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 1, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 2, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 3, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 4, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 5, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 6, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 7, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 8, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 9, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 10, NADH dehydrogenase (ubiquinone) 1 alpha/beta subcomplex 1, acyl-carrier protein, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 11, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 12, NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 13",Ubiquinone + NADH + H+ + 4 H+ <=> Ubiquinol + NAD+ + 4 H+,Bidirectional,7.1.1.2,"K03945, K03946, K03947, K03948, K03949, K03950, K03951, K03952, K03953, K03954, K03955, K03956, K11352, K11353",R11945,"NDUFA1, NDUFA2, NDUFA3, NDUFA4, NDUFA5, NDUFA6, NDUFA7, NDUFA8, NDUFA9, NDUFA10, NDUFAB1, NDUFA11, NDUFA12, NDUFA13",map00190,M00146
Quinone reduction by NADH,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 1, NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 2, NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 3, NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 4, NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 5, NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 6, NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 7, NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 8, NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 9, NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 10, NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 11, NADH dehydrogenase (ubiquinone) 1 subunit C1, NADH dehydrogenase (ubiquinone) 1 subunit C2",Ubiquinone + NADH + H+ + 4 H+ <=> Ubiquinol + NAD+ + 4 H+,Bidirectional,7.1.1.2,"K03957, K03958, K03959, K03960, K03961, K03962, K03963, K03964, K03965, K03966, K11351, K03967, K03968",R11945,"NDUFB1, NDUFB2, NDUFB3, NDUFB4, NDUFB5, NDUFB6, NDUFB7, NDUFB8, NDUFB9, NDUFB10, NDUFB11, NDUFC1, NDUFC2",map00190,M00147
Quinone reduction by NADH,"NADH dehydrogenase (ubiquinone) Fe-S protein 1 [EC:7.1.1.2], NADH dehydrogenase (ubiquinone) Fe-S protein 2 [EC:7.1.1.2], NADH dehydrogenase (ubiquinone) Fe-S protein 3 [EC:7.1.1.2], NADH dehydrogenase (ubiquinone) Fe-S protein 4, NADH dehydrogenase (ubiquinone) Fe-S protein 5, NADH dehydrogenase (ubiquinone) Fe-S protein 6, NADH dehydrogenase (ubiquinone) Fe-S protein 7 [EC:7.1.1.2], NADH dehydrogenase (ubiquinone) Fe-S protein 8 [EC:7.1.1.2], NADH dehydrogenase (ubiquinone) flavoprotein 1 [EC:7.1.1.2], NADH dehydrogenase (ubiquinone) flavoprotein 2 [EC:7.1.1.2]",Ubiquinone + NADH + H+ + 4 H+ <=> Ubiquinol + NAD+ + 4 H+,Bidirectional,7.1.1.2,"K03934, K03935, K03936, K03937, K03938, K03939, K03940, K03941, K03942, K03943",R11945,"NDUFS1, NDUFS2, NDUFS3, NDUFS4, NDUFS5, NDUFS6, NDUFS7, NDUFS8, NDUFV1, NDUFV2",map00190,M00143
Quinone reduction by NADH,"NADH-quinone oxidoreductase subunit A [EC:7.1.1.2], NADH-quinone oxidoreductase subunit B [EC:7.1.1.2], NADH-quinone oxidoreductase subunit C [EC:7.1.1.2], NADH-quinone oxidoreductase subunit D [EC:7.1.1.2], NADH-quinone oxidoreductase subunit E [EC:7.1.1.2], NADH-quinone oxidoreductase subunit F [EC:7.1.1.2], NADH-quinone oxidoreductase subunit G [EC:7.1.1.2], NADH-quinone oxidoreductase subunit H [EC:7.1.1.2], NADH-quinone oxidoreductase subunit I [EC:7.1.1.2], NADH-quinone oxidoreductase subunit J [EC:7.1.1.2], NADH-quinone oxidoreductase subunit K [EC:7.1.1.2], NADH-quinone oxidoreductase subunit L [EC:7.1.1.2], NADH-quinone oxidoreductase subunit M [EC:7.1.1.2], NADH-quinone oxidoreductase subunit N [EC:7.1.1.2]",Ubiquinone + NADH + H+ + 4 H+ <=> Ubiquinol + NAD+ + 4 H+,Bidirectional,7.1.1.2,"K00330, K00331, K00332, K00333, K00334, K00335, K00336, K00337, K00338, K00339, K00340, K00341, K00342, K00343",R11945,"nuoA, nuoB, nuoC, nuoD, nuoE, nuoF, nuoG, nuoH, nuoI, nuoJ, nuoK, nuoL, nuoM, nuoN",map00190,M00144
